Serial No.,Timestamp,Temperature (°C),Humidity (%),CO2 (PPM),PM 1 (µg/m³),PM 2.5 (µg/m³),PM 10 (µg/m³)
8551,2026-04-18 11:14:58,32.3,60.0,,,,
8552,2026-04-18 11:15:03,32.3,60.0,,,,
8553,2026-04-18 11:15:08,32.3,60.0,,,,
8554,2026-04-18 11:15:13,32.3,60.0,,,,
8555,2026-04-18 11:15:18,32.3,60.0,,,,
8556,2026-04-18 11:15:23,32.3,60.0,,,,
8557,2026-04-18 11:15:28,32.3,60.0,,,,
8558,2026-04-18 11:15:33,32.3,60.0,,,,
8559,2026-04-18 11:15:38,32.3,60.0,,,,
8560,2026-04-18 11:15:43,32.3,60.0,,,,
8561,2026-04-18 11:15:48,32.3,60.0,,,,
8562,2026-04-18 11:15:53,32.3,60.0,,,,
8563,2026-04-18 11:15:58,32.3,60.0,,,,
8564,2026-04-18 11:16:03,32.3,60.0,,,,
8565,2026-04-18 11:16:08,32.3,60.0,,,,
8566,2026-04-18 11:16:13,32.3,60.0,,,,
8567,2026-04-18 11:16:18,32.3,60.0,,,,
8568,2026-04-18 11:16:23,32.3,60.0,,,,
8569,2026-04-18 11:16:28,32.3,60.0,,,,
8570,2026-04-18 11:16:33,32.3,60.0,,,,
8571,2026-04-18 11:16:38,32.3,60.0,,,,
8572,2026-04-18 11:16:43,32.3,60.0,,,,
8573,2026-04-18 11:16:48,32.3,60.0,,,,
8574,2026-04-18 11:16:53,32.3,60.0,,,,
8575,2026-04-18 11:16:58,32.3,60.0,,,,
8576,2026-04-18 11:17:03,32.3,60.0,,,,
8577,2026-04-18 11:17:08,32.3,60.0,,,,
8578,2026-04-18 11:17:13,32.3,60.0,,,,
8579,2026-04-18 11:17:18,32.3,60.0,,,,
8580,2026-04-18 11:17:23,32.3,60.0,,,,
8581,2026-04-18 11:17:28,32.3,60.0,,,,
8582,2026-04-18 11:17:33,32.3,60.0,,,,
8583,2026-04-18 11:17:38,32.3,60.0,,,,
8584,2026-04-18 11:17:43,32.3,60.0,,,,
8585,2026-04-18 11:17:48,32.3,60.0,,,,
8586,2026-04-18 11:17:53,32.3,60.0,,,,
8587,2026-04-18 11:17:58,32.3,60.0,,,,
8588,2026-04-18 11:18:03,32.3,60.0,,,,
8589,2026-04-18 11:18:08,32.3,60.0,,,,
8590,2026-04-18 11:18:13,32.3,60.0,,,,
8591,2026-04-18 11:18:18,32.3,60.0,,,,
8592,2026-04-18 11:18:23,32.3,60.0,,,,
8593,2026-04-18 11:18:28,32.3,60.0,,,,
8594,2026-04-18 11:18:33,32.3,60.0,,,,
8595,2026-04-18 11:18:38,32.3,60.0,,,,
8596,2026-04-18 11:18:43,32.3,60.0,,,,
8597,2026-04-18 11:18:48,32.3,60.0,,,,
8598,2026-04-18 11:18:53,32.3,60.0,,,,
8599,2026-04-18 11:18:58,32.3,60.0,,,,
8600,2026-04-18 11:19:03,32.3,60.0,,,,
8601,2026-04-18 11:19:08,32.3,60.0,,,,
8602,2026-04-18 11:19:13,32.3,60.0,,,,
8603,2026-04-18 11:19:18,32.3,60.0,,,,
8604,2026-04-18 11:19:23,32.3,60.0,,,,
8605,2026-04-18 11:19:28,32.3,60.0,,,,
8606,2026-04-18 11:19:33,32.3,60.0,,,,
8607,2026-04-18 11:19:38,32.3,60.0,,,,
8608,2026-04-18 11:19:43,32.3,60.0,,,,
8609,2026-04-18 11:19:48,32.3,60.0,,,,
8610,2026-04-18 11:19:53,32.3,60.0,,,,
8611,2026-04-18 11:19:58,32.3,60.0,,,,
8612,2026-04-18 11:20:03,32.3,60.0,,,,
8613,2026-04-18 11:20:08,32.3,60.0,,,,
8614,2026-04-18 11:20:13,32.3,60.0,,,,
8615,2026-04-18 11:20:23,32.3,59.0,,,,
8616,2026-04-18 11:20:28,32.3,59.0,,,,
8617,2026-04-18 11:20:33,32.3,59.0,,,,
8618,2026-04-18 11:20:38,32.3,59.0,,,,
8619,2026-04-18 11:20:43,32.3,59.0,,,,
8620,2026-04-18 11:20:48,32.3,59.0,,,,
8621,2026-04-18 11:20:53,32.3,59.0,,,,
8622,2026-04-18 11:20:58,32.3,59.0,,,,
8623,2026-04-18 11:21:03,32.3,59.0,,,,
8624,2026-04-18 11:21:08,32.3,59.0,,,,
8625,2026-04-18 11:21:13,32.3,59.0,,,,
8626,2026-04-18 11:21:18,32.3,59.0,,,,
8627,2026-04-18 11:21:23,32.3,59.0,,,,
8628,2026-04-18 11:21:28,32.3,59.0,,,,
8629,2026-04-18 11:21:33,32.3,59.0,,,,
8630,2026-04-18 11:21:38,32.3,59.0,,,,
8631,2026-04-18 11:21:43,32.3,59.0,,,,
8632,2026-04-18 11:21:48,32.3,59.0,,,,
8633,2026-04-18 11:21:53,32.3,59.0,,,,
8634,2026-04-18 11:21:58,32.3,59.0,,,,
8635,2026-04-18 11:22:03,32.3,59.0,,,,
8636,2026-04-18 11:22:08,32.3,59.0,,,,
8637,2026-04-18 11:22:13,32.3,59.0,,,,
8638,2026-04-18 11:22:18,32.3,59.0,,,,
8639,2026-04-18 11:22:23,32.3,59.0,,,,
8640,2026-04-18 11:22:28,32.3,59.0,,,,
8641,2026-04-18 11:22:36,32.3,59.0,,,,
8642,2026-04-18 11:22:38,32.3,59.0,,,,
8643,2026-04-18 11:22:43,32.3,59.0,,,,
8644,2026-04-18 11:22:49,32.3,59.0,,,,
8645,2026-04-18 11:22:53,32.3,59.0,,,,
8646,2026-04-18 11:22:58,32.3,59.0,,,,
8647,2026-04-18 11:23:03,32.3,59.0,,,,
8648,2026-04-18 11:23:08,32.3,59.0,,,,
8649,2026-04-18 11:23:13,32.3,59.0,,,,
8650,2026-04-18 11:23:18,32.3,59.0,,,,
8651,2026-04-18 11:23:23,32.3,59.0,,,,
8652,2026-04-18 11:23:28,32.3,59.0,,,,
8653,2026-04-18 11:23:33,32.3,59.0,,,,
8654,2026-04-18 11:23:38,32.3,59.0,,,,
8655,2026-04-18 11:23:43,32.3,59.0,,,,
8656,2026-04-18 11:23:48,32.3,59.0,,,,
8657,2026-04-18 11:23:53,32.3,59.0,,,,
8658,2026-04-18 11:23:58,32.3,59.0,,,,
8659,2026-04-18 11:24:03,32.3,58.0,,,,
8660,2026-04-18 11:24:08,32.3,59.0,,,,
8661,2026-04-18 11:24:13,32.3,59.0,,,,
8662,2026-04-18 11:24:18,32.3,59.0,,,,
8663,2026-04-18 11:24:23,32.3,59.0,,,,
8664,2026-04-18 11:24:28,32.3,59.0,,,,
8665,2026-04-18 11:24:33,32.3,59.0,,,,
8666,2026-04-18 11:24:38,32.3,59.0,,,,
8667,2026-04-18 11:24:43,32.3,58.0,,,,
8668,2026-04-18 11:24:48,32.3,58.0,,,,
8669,2026-04-18 11:24:53,32.3,59.0,,,,
8670,2026-04-18 11:24:58,32.3,58.0,,,,
8671,2026-04-18 11:25:03,32.3,58.0,,,,
8672,2026-04-18 11:25:08,32.3,58.0,,,,
8673,2026-04-18 11:25:13,32.3,58.0,,,,
8674,2026-04-18 11:25:18,32.3,58.0,,,,
8675,2026-04-18 11:25:23,32.3,58.0,,,,
8676,2026-04-18 11:25:28,32.3,58.0,,,,
8677,2026-04-18 11:25:33,32.3,58.0,,,,
8678,2026-04-18 11:25:38,32.3,58.0,,,,
8679,2026-04-18 11:25:43,32.3,58.0,,,,
8680,2026-04-18 11:25:48,32.3,58.0,,,,
8681,2026-04-18 11:25:53,32.3,58.0,,,,
8682,2026-04-18 11:25:58,32.3,58.0,,,,
8683,2026-04-18 11:26:03,32.3,58.0,,,,
8684,2026-04-18 11:26:08,32.3,58.0,,,,
8685,2026-04-18 11:26:13,32.3,58.0,,,,
8686,2026-04-18 11:26:18,32.3,58.0,,,,
8687,2026-04-18 11:26:23,32.3,58.0,,,,
8688,2026-04-18 11:26:28,32.3,58.0,,,,
8689,2026-04-18 11:26:33,32.3,58.0,,,,
8690,2026-04-18 11:26:38,32.3,58.0,,,,
8691,2026-04-18 11:26:43,32.3,58.0,,,,
8692,2026-04-18 11:26:48,32.3,58.0,,,,
8693,2026-04-18 11:26:53,32.3,58.0,,,,
8694,2026-04-18 11:26:58,32.3,58.0,,,,
8695,2026-04-18 11:27:03,32.3,58.0,,,,
8696,2026-04-18 11:27:08,32.3,58.0,,,,
8697,2026-04-18 11:27:13,32.3,58.0,,,,
8698,2026-04-18 11:27:18,32.3,58.0,,,,
8699,2026-04-18 11:27:23,32.3,58.0,,,,
8700,2026-04-18 11:27:28,32.3,58.0,,,,
8701,2026-04-18 11:27:33,32.3,58.0,,,,
8702,2026-04-18 11:27:38,32.3,58.0,,,,
8703,2026-04-18 11:27:43,32.3,58.0,,,,
8704,2026-04-18 11:27:48,32.3,58.0,,,,
8705,2026-04-18 11:27:53,32.3,58.0,,,,
8706,2026-04-18 11:27:58,32.3,58.0,,,,
8707,2026-04-18 11:28:03,32.3,58.0,,,,
8708,2026-04-18 11:28:08,32.3,58.0,,,,
8709,2026-04-18 11:28:13,32.3,57.0,,,,
8710,2026-04-18 11:28:18,32.3,57.0,,,,
8711,2026-04-18 11:28:23,32.3,57.0,,,,
8712,2026-04-18 11:28:28,32.3,57.0,,,,
8713,2026-04-18 11:28:33,32.3,57.0,,,,
8714,2026-04-18 11:28:38,32.3,57.0,,,,
8715,2026-04-18 11:28:43,32.3,57.0,,,,
8716,2026-04-18 11:28:48,32.3,57.0,,,,
8717,2026-04-18 11:28:53,32.3,57.0,,,,
8718,2026-04-18 11:28:58,32.3,57.0,,,,
8719,2026-04-18 11:29:03,32.3,57.0,,,,
8720,2026-04-18 11:29:08,32.3,57.0,,,,
8721,2026-04-18 11:29:13,32.3,57.0,,,,
8722,2026-04-18 11:29:18,32.3,57.0,,,,
8723,2026-04-18 11:29:23,32.3,57.0,,,,
8724,2026-04-18 11:29:28,32.3,57.0,,,,
8725,2026-04-18 11:29:33,32.3,57.0,,,,
8726,2026-04-18 11:29:38,32.3,57.0,,,,
8727,2026-04-18 11:29:43,32.3,57.0,,,,
8728,2026-04-18 11:29:48,32.3,57.0,,,,
8729,2026-04-18 11:29:53,32.3,57.0,,,,
8730,2026-04-18 11:29:58,32.3,57.0,,,,
8731,2026-04-18 11:30:03,32.3,57.0,,,,
8732,2026-04-18 11:30:08,32.3,57.0,,,,
8733,2026-04-18 11:30:13,32.3,57.0,,,,
8734,2026-04-18 11:30:18,32.3,57.0,,,,
8735,2026-04-18 11:30:23,32.3,57.0,,,,
8736,2026-04-18 11:30:28,32.3,57.0,,,,
8737,2026-04-18 11:30:33,32.3,57.0,,,,
8738,2026-04-18 11:30:38,32.3,57.0,,,,
8739,2026-04-18 11:30:43,32.3,57.0,,,,
8740,2026-04-18 11:30:48,32.3,57.0,,,,
8741,2026-04-18 11:30:53,32.3,57.0,,,,
8742,2026-04-18 11:30:58,32.3,57.0,,,,
8743,2026-04-18 11:31:03,32.3,57.0,,,,
8744,2026-04-18 11:31:08,32.3,57.0,,,,
8745,2026-04-18 11:31:13,32.3,57.0,,,,
8746,2026-04-18 11:31:18,32.3,57.0,,,,
8747,2026-04-18 11:31:23,32.3,57.0,,,,
8748,2026-04-18 11:31:28,32.3,57.0,,,,
8749,2026-04-18 11:31:33,32.3,57.0,,,,
8750,2026-04-18 11:31:38,32.3,57.0,,,,
8751,2026-04-18 11:31:43,32.3,57.0,,,,
8752,2026-04-18 11:31:48,32.3,57.0,,,,
8753,2026-04-18 11:31:53,32.3,57.0,,,,
8754,2026-04-18 11:31:58,32.3,57.0,,,,
8755,2026-04-18 11:32:03,32.3,57.0,,,,
8756,2026-04-18 11:32:08,32.3,57.0,,,,
8757,2026-04-18 11:32:13,32.3,57.0,,,,
8758,2026-04-18 11:32:18,32.3,57.0,,,,
8759,2026-04-18 11:32:23,32.3,57.0,,,,
8760,2026-04-18 11:32:28,32.3,57.0,,,,
8761,2026-04-18 11:32:33,32.3,57.0,,,,
8762,2026-04-18 11:32:38,32.3,57.0,,,,
8763,2026-04-18 11:32:43,32.3,57.0,,,,
8764,2026-04-18 11:32:48,32.3,57.0,,,,
8765,2026-04-18 11:32:53,32.3,57.0,,,,
8766,2026-04-18 11:32:58,32.3,57.0,,,,
8767,2026-04-18 11:33:03,32.3,57.0,,,,
8768,2026-04-18 11:33:08,32.3,57.0,,,,
8769,2026-04-18 11:33:13,32.3,57.0,,,,
8770,2026-04-18 11:33:18,32.3,57.0,,,,
8771,2026-04-18 11:33:23,32.3,57.0,,,,
8772,2026-04-18 11:33:28,32.3,57.0,,,,
8773,2026-04-18 11:33:33,32.3,57.0,,,,
8774,2026-04-18 11:33:38,32.3,57.0,,,,
8775,2026-04-18 11:33:43,32.3,57.0,,,,
8776,2026-04-18 11:33:48,32.3,57.0,,,,
8777,2026-04-18 11:33:53,32.3,57.0,,,,
8778,2026-04-18 11:33:58,32.3,57.0,,,,
8779,2026-04-18 11:34:03,32.3,57.0,,,,
8780,2026-04-18 11:34:08,32.3,57.0,,,,
8781,2026-04-18 11:34:13,32.3,57.0,,,,
8782,2026-04-18 11:34:18,32.3,57.0,,,,
8783,2026-04-18 11:34:23,32.3,57.0,,,,
8784,2026-04-18 11:34:28,32.3,56.0,,,,
8785,2026-04-18 11:34:33,32.3,56.0,,,,
8786,2026-04-18 11:34:38,32.3,56.0,,,,
8787,2026-04-18 11:34:43,32.3,56.0,,,,
8788,2026-04-18 11:34:48,32.3,56.0,,,,
8789,2026-04-18 11:34:53,32.3,56.0,,,,
8790,2026-04-18 11:34:58,32.3,56.0,,,,
8791,2026-04-18 11:35:03,32.3,56.0,,,,
8792,2026-04-18 11:35:08,32.3,56.0,,,,
8793,2026-04-18 11:35:13,32.3,56.0,,,,
8794,2026-04-18 11:35:18,32.3,56.0,,,,
8795,2026-04-18 11:35:23,32.3,56.0,,,,
8796,2026-04-18 11:35:28,32.3,56.0,,,,
8797,2026-04-18 11:35:33,32.3,56.0,,,,
8798,2026-04-18 11:35:38,32.3,56.0,,,,
8799,2026-04-18 11:35:43,32.3,56.0,,,,
8800,2026-04-18 11:35:48,32.3,56.0,,,,
8801,2026-04-18 11:35:53,32.3,56.0,,,,
8802,2026-04-18 11:35:58,32.3,56.0,,,,
8803,2026-04-18 11:36:03,32.3,56.0,,,,
8804,2026-04-18 11:36:08,32.3,56.0,,,,
8805,2026-04-18 11:36:13,32.3,56.0,,,,
8806,2026-04-18 11:36:18,32.3,56.0,,,,
8807,2026-04-18 11:36:23,32.3,56.0,,,,
8808,2026-04-18 11:36:28,32.3,56.0,,,,
8809,2026-04-18 11:36:33,32.3,56.0,,,,
8810,2026-04-18 11:36:38,32.3,56.0,,,,
8811,2026-04-18 11:36:43,32.3,56.0,,,,
8812,2026-04-18 11:36:48,32.3,56.0,,,,
8813,2026-04-18 11:36:53,32.3,56.0,,,,
8814,2026-04-18 11:36:58,32.3,56.0,,,,
8815,2026-04-18 11:37:03,32.3,56.0,,,,
8816,2026-04-18 11:37:08,32.3,56.0,,,,
8817,2026-04-18 11:37:13,32.3,56.0,,,,
8818,2026-04-18 11:37:18,32.3,56.0,,,,
8819,2026-04-18 11:37:23,32.3,56.0,,,,
8820,2026-04-18 11:37:28,32.3,56.0,,,,
8821,2026-04-18 11:37:33,32.3,56.0,,,,
8822,2026-04-18 11:37:38,32.3,56.0,,,,
8823,2026-04-18 11:37:43,32.3,56.0,,,,
8824,2026-04-18 11:37:48,32.3,56.0,,,,
8825,2026-04-18 11:37:53,32.3,56.0,,,,
8826,2026-04-18 11:37:58,32.3,56.0,,,,
8827,2026-04-18 11:38:03,32.3,56.0,,,,
8828,2026-04-18 11:38:08,32.3,56.0,,,,
8829,2026-04-18 11:38:13,32.3,56.0,,,,
8830,2026-04-18 11:38:18,32.3,56.0,,,,
8831,2026-04-18 11:38:23,32.3,56.0,,,,
8832,2026-04-18 11:38:28,32.3,56.0,,,,
8833,2026-04-18 11:38:33,32.3,56.0,,,,
8834,2026-04-18 11:38:38,32.3,56.0,,,,
8835,2026-04-18 11:38:43,32.3,56.0,,,,
8836,2026-04-18 11:38:48,32.3,56.0,,,,
8837,2026-04-18 11:38:53,32.3,56.0,,,,
8838,2026-04-18 11:38:58,32.3,56.0,,,,
8839,2026-04-18 11:39:03,32.3,56.0,,,,
8840,2026-04-18 11:39:08,32.3,56.0,,,,
8841,2026-04-18 11:39:13,32.3,56.0,,,,
8842,2026-04-18 11:39:18,32.3,56.0,,,,
8843,2026-04-18 11:39:23,32.3,56.0,,,,
8844,2026-04-18 11:39:28,32.3,56.0,,,,
8845,2026-04-18 11:39:33,32.3,56.0,,,,
8846,2026-04-18 11:39:38,32.3,56.0,,,,
8847,2026-04-18 11:39:43,32.3,56.0,,,,
8848,2026-04-18 11:39:48,32.3,56.0,,,,
8849,2026-04-18 11:39:53,32.3,56.0,,,,
8850,2026-04-18 11:39:58,32.3,56.0,,,,
8851,2026-04-18 11:40:03,32.3,56.0,,,,
8852,2026-04-18 11:40:08,32.3,56.0,,,,
8853,2026-04-18 11:40:13,32.3,56.0,,,,
8854,2026-04-18 11:40:18,32.3,56.0,,,,
8855,2026-04-18 11:40:23,32.3,56.0,,,,
8856,2026-04-18 11:40:28,32.3,56.0,,,,
8857,2026-04-18 11:40:33,32.3,56.0,,,,
8858,2026-04-18 11:40:38,32.3,56.0,,,,
8859,2026-04-18 11:40:43,32.3,56.0,,,,
8860,2026-04-18 11:40:48,32.3,56.0,,,,
8861,2026-04-18 11:40:53,32.3,56.0,,,,
8862,2026-04-18 11:40:58,32.3,56.0,,,,
8863,2026-04-18 11:41:03,32.3,56.0,,,,
8864,2026-04-18 11:41:08,32.3,56.0,,,,
8865,2026-04-18 11:41:13,32.3,56.0,,,,
8866,2026-04-18 11:41:18,32.3,56.0,,,,
8867,2026-04-18 11:41:23,32.3,56.0,,,,
8868,2026-04-18 11:41:28,32.3,56.0,,,,
8869,2026-04-18 11:41:33,32.3,56.0,,,,
8870,2026-04-18 11:41:38,32.3,56.0,,,,
8871,2026-04-18 11:41:43,32.3,56.0,,,,
8872,2026-04-18 11:41:48,32.3,56.0,,,,
8873,2026-04-18 11:41:53,32.3,56.0,,,,
8874,2026-04-18 11:41:58,32.3,56.0,,,,
8875,2026-04-18 11:42:03,32.3,56.0,,,,
8876,2026-04-18 11:42:08,32.3,56.0,,,,
8877,2026-04-18 11:42:13,32.3,56.0,,,,
8878,2026-04-18 11:42:18,32.3,56.0,,,,
8879,2026-04-18 11:42:23,32.3,56.0,,,,
8880,2026-04-18 11:42:28,32.3,55.0,,,,
8881,2026-04-18 11:42:33,32.3,55.0,,,,
8882,2026-04-18 11:42:38,32.3,55.0,,,,
8883,2026-04-18 11:42:43,32.3,55.0,,,,
8884,2026-04-18 11:42:48,32.3,55.0,,,,
8885,2026-04-18 11:42:53,32.3,55.0,,,,
8886,2026-04-18 11:42:58,32.3,55.0,,,,
8887,2026-04-18 11:43:03,32.3,55.0,,,,
8888,2026-04-18 11:43:08,32.3,55.0,,,,
8889,2026-04-18 11:43:13,32.3,55.0,,,,
8890,2026-04-18 11:43:18,32.3,55.0,,,,
8891,2026-04-18 11:43:23,32.3,55.0,,,,
8892,2026-04-18 11:43:28,32.3,56.0,,,,
8893,2026-04-18 11:43:33,32.3,56.0,,,,
8894,2026-04-18 11:43:38,32.3,55.0,,,,
8895,2026-04-18 11:43:43,32.3,55.0,,,,
8896,2026-04-18 11:43:48,32.3,55.0,,,,
8897,2026-04-18 11:43:53,32.3,55.0,,,,
8898,2026-04-18 11:43:58,32.3,55.0,,,,
8899,2026-04-18 11:44:03,32.3,55.0,,,,
8900,2026-04-18 11:44:08,32.3,55.0,,,,
8901,2026-04-18 11:44:13,32.3,55.0,,,,
8902,2026-04-18 11:44:18,32.3,55.0,,,,
8903,2026-04-18 11:44:23,32.3,55.0,,,,
8904,2026-04-18 11:44:28,32.3,55.0,,,,
8905,2026-04-18 11:44:33,32.3,55.0,,,,
8906,2026-04-18 11:44:38,32.3,55.0,,,,
8907,2026-04-18 11:44:43,32.3,55.0,,,,
8908,2026-04-18 11:44:48,32.3,55.0,,,,
8909,2026-04-18 11:44:53,32.3,55.0,,,,
8910,2026-04-18 11:44:58,32.3,55.0,,,,
8911,2026-04-18 11:45:03,32.3,55.0,,,,
8912,2026-04-18 11:45:08,32.3,55.0,,,,
8913,2026-04-18 11:45:13,32.3,55.0,,,,
8914,2026-04-18 11:45:18,32.3,55.0,,,,
8915,2026-04-18 11:45:23,32.3,55.0,,,,
8916,2026-04-18 11:45:28,32.3,55.0,,,,
8917,2026-04-18 11:45:33,32.3,55.0,,,,
8918,2026-04-18 11:45:38,32.3,55.0,,,,
8919,2026-04-18 11:45:43,32.3,55.0,,,,
8920,2026-04-18 11:45:48,32.3,55.0,,,,
8921,2026-04-18 11:45:53,32.3,55.0,,,,
8922,2026-04-18 11:45:58,32.3,55.0,,,,
8923,2026-04-18 11:46:03,32.3,55.0,,,,
8924,2026-04-18 11:46:08,32.3,55.0,,,,
8925,2026-04-18 11:46:13,32.3,55.0,,,,
8926,2026-04-18 11:46:19,32.3,55.0,,,,
8927,2026-04-18 11:46:23,32.3,55.0,,,,
8928,2026-04-18 11:46:28,32.3,55.0,,,,
8929,2026-04-18 11:46:33,32.3,55.0,,,,
8930,2026-04-18 11:46:38,32.3,55.0,,,,
8931,2026-04-18 11:46:43,32.3,55.0,,,,
8932,2026-04-18 11:46:48,32.3,55.0,,,,
8933,2026-04-18 11:46:53,32.3,55.0,,,,
8934,2026-04-18 11:46:58,32.3,55.0,,,,
8935,2026-04-18 11:47:03,32.3,55.0,,,,
8936,2026-04-18 11:47:08,32.3,55.0,,,,
8937,2026-04-18 11:47:13,32.3,55.0,,,,
8938,2026-04-18 11:47:18,32.3,55.0,,,,
8939,2026-04-18 11:47:23,32.3,55.0,,,,
8940,2026-04-18 11:47:28,32.3,55.0,,,,
8941,2026-04-18 11:47:33,32.3,55.0,,,,
8942,2026-04-18 11:47:38,32.3,55.0,,,,
8943,2026-04-18 11:47:43,32.3,55.0,,,,
8944,2026-04-18 11:47:48,32.3,55.0,,,,
8945,2026-04-18 11:47:53,32.3,55.0,,,,
8946,2026-04-18 11:47:58,32.3,55.0,,,,
8947,2026-04-18 11:48:03,32.3,55.0,,,,
8948,2026-04-18 11:48:08,32.3,55.0,,,,
8949,2026-04-18 11:48:13,32.3,55.0,,,,
8950,2026-04-18 11:48:18,32.3,55.0,,,,
8951,2026-04-18 11:48:23,32.3,55.0,,,,
8952,2026-04-18 11:48:28,32.3,55.0,,,,
8953,2026-04-18 11:48:33,32.3,55.0,,,,
8954,2026-04-18 11:48:38,32.3,55.0,,,,
8955,2026-04-18 11:48:43,32.3,55.0,,,,
8956,2026-04-18 11:48:48,32.3,55.0,,,,
8957,2026-04-18 11:48:53,32.3,55.0,,,,
8958,2026-04-18 11:48:58,32.3,55.0,,,,
8959,2026-04-18 11:49:03,32.3,55.0,,,,
8960,2026-04-18 11:49:08,32.3,55.0,,,,
8961,2026-04-18 11:49:13,32.3,55.0,,,,
8962,2026-04-18 11:49:18,32.3,55.0,,,,
8963,2026-04-18 11:49:23,32.3,55.0,,,,
8964,2026-04-18 11:49:28,32.3,55.0,,,,
8965,2026-04-18 11:49:33,32.3,55.0,,,,
8966,2026-04-18 11:49:38,32.3,55.0,,,,
8967,2026-04-18 11:49:43,32.3,55.0,,,,
8968,2026-04-18 11:49:48,32.3,55.0,,,,
8969,2026-04-18 11:49:53,32.3,55.0,,,,
8970,2026-04-18 11:49:58,32.3,55.0,,,,
8971,2026-04-18 11:50:03,32.3,55.0,,,,
8972,2026-04-18 11:50:08,32.3,55.0,,,,
8973,2026-04-18 11:50:13,32.3,55.0,,,,
8974,2026-04-18 11:50:18,32.3,55.0,,,,
8975,2026-04-18 11:50:23,32.3,55.0,,,,
8976,2026-04-18 11:50:28,32.3,55.0,,,,
8977,2026-04-18 11:50:33,32.3,55.0,,,,
8978,2026-04-18 11:50:38,32.3,55.0,,,,
8979,2026-04-18 11:50:43,32.3,55.0,,,,
8980,2026-04-18 11:50:48,32.3,55.0,,,,
8981,2026-04-18 11:50:53,32.3,55.0,,,,
8982,2026-04-18 11:50:58,32.3,55.0,,,,
8983,2026-04-18 11:51:03,32.3,55.0,,,,
8984,2026-04-18 11:51:08,32.3,55.0,,,,
8985,2026-04-18 11:51:13,32.3,55.0,,,,
8986,2026-04-18 11:51:18,32.3,55.0,,,,
8987,2026-04-18 11:51:23,32.3,55.0,,,,
8988,2026-04-18 11:51:28,32.3,55.0,,,,
8989,2026-04-18 11:51:33,32.3,55.0,,,,
8990,2026-04-18 11:51:38,32.3,55.0,,,,
8991,2026-04-18 11:51:43,32.3,55.0,,,,
8992,2026-04-18 11:51:48,32.3,55.0,,,,
8993,2026-04-18 11:51:53,32.3,55.0,,,,
8994,2026-04-18 11:51:58,32.3,55.0,,,,
8995,2026-04-18 11:52:03,32.3,55.0,,,,
8996,2026-04-18 11:52:08,32.3,55.0,,,,
8997,2026-04-18 11:52:13,32.3,55.0,,,,
8998,2026-04-18 11:52:18,32.3,55.0,,,,
8999,2026-04-18 11:52:23,32.3,55.0,,,,
9000,2026-04-18 11:52:28,32.3,55.0,,,,
9001,2026-04-18 11:52:33,32.3,55.0,,,,
9002,2026-04-18 11:52:38,32.3,55.0,,,,
9003,2026-04-18 11:52:43,32.3,55.0,,,,
9004,2026-04-18 11:52:48,32.3,55.0,,,,
9005,2026-04-18 11:52:53,32.3,55.0,,,,
9006,2026-04-18 11:52:58,32.3,55.0,,,,
9007,2026-04-18 11:53:03,32.3,55.0,,,,
9008,2026-04-18 11:53:08,32.3,55.0,,,,
9009,2026-04-18 11:53:13,32.3,55.0,,,,
9010,2026-04-18 11:53:18,32.3,55.0,,,,
9011,2026-04-18 11:53:23,32.3,55.0,,,,
9012,2026-04-18 11:53:28,32.3,55.0,,,,
9013,2026-04-18 11:53:33,32.3,55.0,,,,
9014,2026-04-18 11:53:38,32.3,55.0,,,,
9015,2026-04-18 11:53:43,32.3,55.0,,,,
9016,2026-04-18 11:53:48,32.3,55.0,,,,
9017,2026-04-18 11:53:53,32.3,55.0,,,,
9018,2026-04-18 11:53:58,32.3,55.0,,,,
9019,2026-04-18 11:54:03,32.3,55.0,,,,
9020,2026-04-18 11:54:08,32.3,55.0,,,,
9021,2026-04-18 11:54:13,32.3,55.0,,,,
9022,2026-04-18 11:54:18,32.3,55.0,,,,
9023,2026-04-18 11:54:23,32.3,55.0,,,,
9024,2026-04-18 11:54:28,32.3,55.0,,,,
9025,2026-04-18 11:54:33,32.3,55.0,,,,
9026,2026-04-18 11:54:38,32.3,55.0,,,,
9027,2026-04-18 11:54:43,32.3,55.0,,,,
9028,2026-04-18 11:54:48,32.3,55.0,,,,
9029,2026-04-18 11:54:53,32.3,55.0,,,,
9030,2026-04-18 11:54:58,32.3,55.0,,,,
9031,2026-04-18 11:55:03,32.3,55.0,,,,
9032,2026-04-18 11:55:08,32.3,55.0,,,,
9033,2026-04-18 11:55:13,32.3,55.0,,,,
9034,2026-04-18 11:55:18,32.3,55.0,,,,
9035,2026-04-18 11:55:23,32.3,55.0,,,,
9036,2026-04-18 11:55:28,32.3,55.0,,,,
9037,2026-04-18 11:55:33,32.3,55.0,,,,
9038,2026-04-18 11:55:38,32.3,55.0,,,,
9039,2026-04-18 11:55:43,32.3,55.0,,,,
9040,2026-04-18 11:55:48,32.3,55.0,,,,
9041,2026-04-18 11:55:53,32.3,55.0,,,,
9042,2026-04-18 11:55:58,32.3,55.0,,,,
9043,2026-04-18 11:56:03,32.3,55.0,,,,
9044,2026-04-18 11:56:08,32.3,55.0,,,,
9045,2026-04-18 11:56:13,32.3,55.0,,,,
9046,2026-04-18 11:56:18,32.3,55.0,,,,
9047,2026-04-18 11:56:23,32.3,55.0,,,,
